student_id,sleep_hours,stress_level,mental_health_rating,exercise_frequency,social_activity,exam_score,health_score,health_category
37360,7.7,5.6,8.1,6,0,100,0.62,Medium
37361,7.0,2.1,7.9,0,2,87,0.56,Medium
37362,7.7,3.2,9.4,2,4,100,0.67,High
37363,6.4,3.8,5.6,7,5,98,0.59,Medium
37364,8.0,5.9,5.1,7,4,81,0.56,Medium
37365,6.9,6.7,10.0,1,4,95,0.55,Medium
37366,5.6,5.9,6.0,0,5,87,0.36,Medium
37367,8.5,5.9,7.6,5,1,100,0.6,Medium
37368,7.8,3.7,7.3,4,5,94,0.63,Medium
37369,6.9,4.7,8.6,0,2,71,0.51,Medium
37370,9.1,1.0,4.1,5,5,100,0.65,Medium
37371,7.8,5.9,9.1,1,4,93,0.57,Medium
37372,7.7,5.9,8.4,7,2,100,0.66,Medium
37373,7.6,4.8,8.4,6,0,100,0.65,Medium
37374,7.2,5.4,8.0,3,1,93,0.54,Medium
37375,10.0,4.4,7.4,6,0,93,0.7,High
37376,7.4,4.4,4.0,6,0,99,0.48,Medium
37377,7.1,5.2,5.2,4,0,98,0.45,Medium
37378,8.0,3.5,8.0,4,3,96,0.66,Medium
37379,7.0,6.1,10.0,1,0,93,0.54,Medium
37380,7.2,3.5,4.6,3,0,100,0.45,Medium
37381,6.1,3.3,9.9,4,1,100,0.66,Medium
37382,10.3,7.3,10.0,6,4,85,0.76,High
37383,5.8,4.9,5.0,2,2,73,0.37,Medium
37384,6.4,2.8,10.0,6,2,99,0.75,High
37385,6.0,3.1,7.6,2,5,70,0.56,Medium
37386,7.4,7.3,4.9,1,0,63,0.31,Low
37387,10.0,7.8,7.5,5,1,96,0.59,Medium
37388,7.9,4.9,5.4,4,3,61,0.51,Medium
37389,6.7,6.4,9.8,4,2,66,0.6,Medium
37390,7.2,4.1,6.0,0,0,73,0.42,Medium
37391,8.9,6.2,7.2,4,1,100,0.56,Medium
37392,5.4,7.1,5.8,1,5,82,0.33,Low
37393,8.5,6.1,5.3,5,0,82,0.49,Medium
37394,7.0,2.8,10.0,0,5,76,0.65,Medium
37395,4.7,6.5,4.3,6,0,99,0.35,Medium
37396,6.9,1.1,7.3,0,3,100,0.57,Medium
37397,9.3,4.9,5.1,4,3,97,0.55,Medium
37398,7.1,7.6,7.8,5,2,100,0.52,Medium
37399,10.2,3.0,9.4,0,4,95,0.71,High
37400,4.0,8.7,4.1,5,4,78,0.26,Low
37401,8.9,5.2,5.8,1,5,100,0.5,Medium
37402,8.6,8.8,8.6,4,0,88,0.53,Medium
37403,6.7,2.9,8.7,4,2,71,0.65,Medium
37404,6.6,4.6,4.4,2,3,99,0.39,Medium
37405,8.7,3.9,5.1,3,3,100,0.53,Medium
37406,6.6,7.1,2.0,3,4,87,0.26,Low
37407,6.5,3.1,5.1,7,5,96,0.59,Medium
37408,6.8,6.9,5.9,3,0,100,0.39,Medium
37409,5.3,5.4,6.6,0,5,81,0.38,Medium
37410,7.7,3.8,8.2,2,2,78,0.59,Medium
37411,7.6,3.8,7.8,4,3,98,0.63,Medium
37412,4.0,4.3,7.3,0,2,96,0.38,Medium
37413,6.4,6.6,9.2,4,4,100,0.58,Medium
37414,4.6,6.8,7.4,3,5,97,0.43,Medium
37415,5.0,6.1,6.5,5,4,69,0.46,Medium
37416,5.9,9.0,6.3,1,0,100,0.28,Low
37417,7.9,2.0,6.9,2,5,82,0.62,Medium
37418,7.5,5.9,4.8,1,3,100,0.38,Medium
37419,4.3,6.8,5.9,6,5,86,0.43,Medium
37420,7.1,6.7,4.6,6,2,71,0.45,Medium
37421,5.6,5.1,8.6,0,2,67,0.46,Medium
37422,9.4,5.5,6.4,7,3,99,0.66,Medium
37423,5.5,3.3,9.8,7,4,100,0.74,High
37424,6.9,3.8,8.4,6,2,100,0.67,High
37425,5.5,4.4,6.6,0,4,94,0.41,Medium
37426,6.6,5.1,5.7,1,5,90,0.42,Medium
37427,8.1,4.6,10.0,5,0,76,0.71,High
37428,7.0,9.3,2.7,5,5,98,0.29,Low
37429,9.0,8.0,6.9,6,4,100,0.58,Medium
37430,7.7,7.1,5.7,3,4,98,0.44,Medium
37431,7.3,2.1,7.1,3,0,72,0.59,Medium
37432,8.5,4.9,9.8,7,3,99,0.78,High
37433,5.2,1.0,6.7,0,4,76,0.5,Medium
37434,7.0,5.8,5.0,0,3,60,0.35,Medium
37435,7.0,5.7,7.5,4,1,92,0.53,Medium
37436,5.0,5.5,9.0,0,3,94,0.45,Medium
37437,7.7,4.7,5.3,3,4,93,0.49,Medium
37438,7.6,3.1,5.3,6,2,94,0.59,Medium
37439,8.4,3.1,10.0,6,0,99,0.79,High
37440,7.0,8.0,5.1,6,1,98,0.42,Medium
37441,5.8,6.4,4.0,0,2,81,0.25,Low
37442,6.3,1.0,9.8,7,2,100,0.81,High
37443,5.5,4.2,7.8,2,5,85,0.52,Medium
37444,7.6,6.2,9.3,4,2,100,0.61,Medium
37445,6.2,4.7,6.8,2,3,95,0.47,Medium
37446,6.5,3.8,3.5,3,2,95,0.39,Medium
37447,7.1,4.7,8.3,2,0,100,0.54,Medium
37448,6.5,4.0,6.4,4,5,90,0.55,Medium
37449,5.5,6.1,7.2,2,2,97,0.42,Medium
37450,6.8,4.9,2.7,1,3,95,0.3,Low
37451,4.4,9.2,8.3,7,1,89,0.45,Medium
37452,7.3,4.6,5.7,2,4,100,0.47,Medium
37453,5.7,8.9,6.5,5,5,95,0.41,Medium
37454,6.4,4.3,9.1,6,3,72,0.68,High
37455,5.9,3.8,8.1,3,1,74,0.55,Medium
37456,6.4,6.7,6.4,6,4,98,0.51,Medium
37457,6.9,7.7,3.3,5,1,84,0.33,Low
37458,5.9,2.3,8.7,7,1,94,0.71,High
37459,7.2,9.9,4.3,6,3,73,0.36,Medium
37460,4.9,7.6,4.3,5,5,98,0.34,Medium
37461,4.5,4.7,5.6,4,3,100,0.42,Medium
37462,5.1,5.5,5.7,0,1,55,0.31,Low
37463,10.0,5.3,6.3,2,4,100,0.56,Medium
37464,6.0,4.5,8.1,2,0,100,0.5,Medium
37465,6.4,4.0,6.7,6,3,100,0.59,Medium
37466,6.8,9.6,5.9,1,3,98,0.3,Low
37467,7.7,8.2,1.5,2,5,81,0.23,Low
37468,8.2,5.8,6.9,7,4,100,0.64,Medium
37469,6.7,4.4,4.8,0,4,91,0.38,Medium
37470,4.0,7.9,5.5,1,1,79,0.22,Low
37471,6.8,4.9,7.7,4,3,100,0.57,Medium
37472,8.0,3.4,9.2,1,2,87,0.63,Medium
37473,4.0,2.9,8.2,0,2,70,0.45,Medium
37474,7.6,6.6,5.9,5,5,100,0.52,Medium
37475,7.9,6.1,8.3,2,0,79,0.52,Medium
37476,7.7,5.5,4.6,7,2,100,0.52,Medium
37477,8.9,10.0,8.5,0,0,67,0.41,Medium
37478,6.4,9.0,3.7,6,3,78,0.33,Low
37479,10.6,2.7,9.2,3,5,97,0.8,High
37480,5.8,3.4,8.2,5,0,99,0.6,Medium
37481,6.7,6.5,5.8,5,4,100,0.48,Medium
37482,4.0,6.0,8.1,6,3,100,0.51,Medium
37483,7.6,4.4,5.9,5,0,96,0.54,Medium
37484,9.2,6.5,8.6,1,1,99,0.55,Medium
37485,10.3,1.8,8.4,2,0,100,0.72,High
37486,6.3,5.9,8.9,5,0,96,0.57,Medium
37487,7.2,7.1,4.8,5,5,100,0.45,Medium
37488,6.6,7.7,5.7,5,5,94,0.45,Medium
37489,6.1,4.4,8.2,7,5,90,0.67,High
37490,6.7,4.6,8.2,3,4,88,0.58,Medium
37491,4.1,6.9,6.0,7,2,81,0.42,Medium
37492,6.0,1.0,6.4,1,0,87,0.51,Medium
37493,7.2,1.8,7.0,6,4,78,0.7,High
37494,7.6,6.9,5.9,3,5,78,0.46,Medium
37495,6.4,10.0,7.1,1,1,98,0.3,Low
37496,6.1,7.0,9.8,3,0,100,0.52,Medium
37497,8.6,8.4,5.2,4,0,100,0.41,Medium
37498,6.0,7.0,4.6,1,1,63,0.27,Low
37499,4.4,8.0,6.3,1,5,100,0.3,Low
37500,6.5,4.3,3.0,5,5,96,0.43,Medium
37501,9.0,2.9,6.9,0,3,100,0.57,Medium
37502,9.7,5.8,1.6,3,0,72,0.35,Medium
37503,6.6,8.4,8.5,1,0,100,0.4,Medium
37504,6.8,8.6,7.2,3,1,81,0.41,Medium
37505,8.0,3.9,4.3,1,4,96,0.44,Medium
37506,10.2,5.7,7.3,5,5,92,0.68,High
37507,8.9,4.7,7.8,5,0,87,0.65,Medium
37508,6.9,4.9,5.8,2,5,77,0.46,Medium
37509,7.5,4.5,7.9,6,4,100,0.67,Medium
37510,6.1,3.4,4.2,2,4,73,0.41,Medium
37511,9.5,7.5,9.4,7,2,89,0.71,High
37512,7.8,6.1,8.5,7,3,91,0.67,High
37513,8.9,3.7,6.8,3,1,94,0.59,Medium
37514,5.4,3.5,8.4,1,1,98,0.5,Medium
37515,6.2,6.3,5.1,2,3,85,0.36,Medium
37516,5.2,1.6,8.2,1,2,98,0.55,Medium
37517,7.9,2.2,7.0,3,2,99,0.62,Medium
37518,5.9,7.4,2.6,7,2,93,0.33,Low
37519,7.2,3.5,10.0,0,0,92,0.59,Medium
37520,6.4,4.0,9.8,1,4,98,0.6,Medium
37521,6.9,4.0,7.9,5,3,100,0.63,Medium
37522,7.8,5.2,8.7,4,4,100,0.64,Medium
37523,5.4,3.2,5.1,5,5,100,0.51,Medium
37524,8.7,2.9,5.7,7,0,93,0.65,Medium
37525,6.2,4.0,5.4,6,0,93,0.51,Medium
37526,8.2,7.2,5.0,6,1,100,0.47,Medium
37527,7.2,4.2,6.5,0,2,96,0.45,Medium
37528,4.9,6.6,6.0,3,5,73,0.39,Medium
37529,6.4,3.1,2.2,4,0,98,0.36,Medium
37530,8.3,5.2,5.7,2,5,100,0.5,Medium
37531,8.8,5.5,10.0,0,0,93,0.59,Medium
37532,5.0,10.0,4.3,1,5,100,0.18,Low
37533,9.3,5.2,8.1,7,1,86,0.71,High
37534,9.1,5.8,7.8,5,4,100,0.65,Medium
37535,5.2,4.6,7.8,0,0,87,0.41,Medium
37536,7.1,4.4,10.0,7,5,100,0.77,High
37537,6.6,7.8,4.5,4,0,94,0.33,Low
37538,9.0,7.2,7.2,3,5,100,0.55,Medium
37539,7.7,4.8,5.1,7,0,98,0.54,Medium
37540,6.6,2.9,8.8,7,0,100,0.71,High
37541,8.0,3.0,6.5,7,3,88,0.68,High
37542,8.8,4.3,4.3,1,1,94,0.43,Medium
37543,9.2,4.8,9.0,2,2,66,0.64,Medium
37544,6.7,5.7,7.2,0,4,79,0.44,Medium
37545,6.4,3.4,6.5,5,2,89,0.57,Medium
37546,9.7,5.9,5.1,7,5,97,0.62,Medium
37547,6.8,7.1,4.0,0,1,91,0.25,Low
37548,6.4,4.7,5.8,2,1,100,0.42,Medium
37549,4.7,8.3,6.7,0,2,76,0.26,Low
37550,6.6,4.9,6.9,1,0,57,0.44,Medium
37551,7.0,7.6,4.1,1,1,100,0.27,Low
37552,5.5,5.1,5.6,4,3,100,0.44,Medium
37553,8.2,2.3,6.0,6,1,97,0.65,Medium
37554,9.0,3.4,5.3,5,0,100,0.59,Medium
37555,7.1,6.7,7.9,1,2,65,0.46,Medium
37556,5.6,5.7,8.5,3,1,100,0.5,Medium
37557,7.2,5.5,8.8,4,3,59,0.61,Medium
37558,8.3,1.0,5.9,6,1,87,0.69,High
37559,6.6,3.8,5.8,4,0,100,0.49,Medium
37560,8.0,5.7,7.1,4,3,93,0.56,Medium
37561,5.4,8.5,5.3,3,2,100,0.3,Low
37562,7.3,7.2,6.6,7,5,99,0.56,Medium
37563,9.1,4.5,9.0,5,2,100,0.72,High
37564,5.9,7.0,7.6,7,4,100,0.56,Medium
37565,5.5,6.6,5.1,1,2,66,0.3,Low
37566,8.8,7.9,1.9,3,4,75,0.3,Low
37567,4.4,3.0,5.5,6,3,91,0.51,Medium
37568,7.9,3.3,10.0,4,3,100,0.74,High
37569,7.3,3.3,2.7,5,1,100,0.44,Medium
37570,7.1,4.4,6.0,3,2,88,0.49,Medium
37571,5.9,6.4,4.4,5,1,80,0.38,Medium
37572,8.0,4.9,9.6,1,3,100,0.61,Medium
37573,7.0,3.4,9.2,0,5,71,0.6,Medium
37574,10.2,4.4,7.0,5,5,94,0.7,High
37575,5.9,6.5,9.0,3,0,99,0.5,Medium
37576,4.1,4.3,6.3,4,1,100,0.43,Medium
37577,6.2,6.2,5.8,1,0,72,0.34,Medium
37578,9.5,6.0,6.0,3,2,93,0.53,Medium
37579,7.2,3.6,6.9,7,4,81,0.67,Medium
37580,8.1,7.1,5.3,0,2,100,0.35,Medium
37581,5.8,3.7,6.5,0,3,96,0.43,Medium
37582,7.6,4.3,6.3,2,5,77,0.52,Medium
37583,6.5,7.1,5.3,5,5,100,0.44,Medium
37584,7.7,4.8,5.5,6,0,100,0.54,Medium
37585,5.4,7.9,7.5,3,1,100,0.39,Medium
37586,6.2,4.3,6.0,5,3,99,0.52,Medium
37587,5.7,3.7,3.6,0,5,91,0.32,Low
37588,9.0,4.2,6.8,4,0,96,0.6,Medium
37589,8.5,10.0,7.1,7,1,99,0.51,Medium
37590,5.6,1.1,9.2,2,2,71,0.64,Medium
37591,6.2,6.8,6.8,6,2,99,0.5,Medium
37592,8.7,5.2,6.6,4,5,91,0.59,Medium
37593,9.6,4.3,6.8,0,2,100,0.54,Medium
37594,5.0,5.9,8.8,5,1,97,0.54,Medium
37595,6.0,4.7,6.4,7,1,94,0.55,Medium
37596,7.8,2.8,7.1,7,0,87,0.68,High
37597,10.1,5.2,8.1,0,5,100,0.6,Medium
37598,7.7,4.4,4.6,2,0,86,0.42,Medium
37599,5.5,6.5,9.6,6,0,71,0.58,Medium
37600,5.7,3.6,9.5,2,3,100,0.59,Medium
37601,6.5,1.0,6.2,7,0,99,0.66,Medium
37602,7.8,5.0,7.8,0,0,99,0.48,Medium
37603,4.1,1.0,7.4,6,2,81,0.62,Medium
37604,6.3,7.3,5.3,1,2,100,0.31,Low
37605,8.6,4.1,9.0,7,0,99,0.75,High
37606,8.4,6.2,7.6,7,0,76,0.63,Medium
37607,8.5,4.5,6.7,7,1,82,0.65,Medium
37608,5.9,4.1,7.9,4,0,84,0.55,Medium
37609,5.5,6.6,5.3,0,1,100,0.27,Low
37610,9.3,5.5,9.0,3,4,96,0.67,High
37611,6.5,5.8,8.9,3,2,95,0.55,Medium
37612,4.0,5.5,9.0,2,2,100,0.46,Medium
37613,7.3,9.0,2.6,4,2,100,0.26,Low
37614,8.4,3.1,7.3,1,5,86,0.6,Medium
37615,5.3,1.3,6.9,2,4,63,0.55,Medium
37616,5.9,6.1,9.5,1,5,100,0.52,Medium
37617,5.8,1.9,4.6,3,1,84,0.46,Medium
37618,9.0,5.4,7.1,1,4,80,0.54,Medium
37619,8.2,3.6,10.0,0,1,95,0.63,Medium
37620,8.2,4.9,4.8,2,1,100,0.43,Medium
37621,6.5,5.3,9.3,4,5,87,0.63,Medium
37622,5.2,4.3,10.0,6,0,80,0.65,Medium
37623,8.0,3.4,10.0,5,5,97,0.78,High
37624,7.6,3.7,8.9,4,1,74,0.66,Medium
37625,9.8,6.2,5.8,5,0,100,0.55,Medium
37626,5.1,2.2,6.3,3,2,92,0.5,Medium
37627,6.1,1.3,7.6,4,0,84,0.62,Medium
37628,6.3,3.2,5.3,7,4,97,0.58,Medium
37629,7.4,7.7,6.4,3,0,84,0.41,Medium
37630,6.0,1.0,6.5,1,3,96,0.53,Medium
37631,7.1,5.9,7.3,3,5,76,0.53,Medium
37632,5.6,6.4,9.3,7,3,97,0.62,Medium
37633,7.1,5.6,10.0,5,0,92,0.65,Medium
37634,7.8,5.8,5.4,6,1,100,0.52,Medium
37635,6.8,7.6,3.3,7,5,71,0.41,Medium
37636,8.0,4.8,6.9,1,0,100,0.48,Medium
37637,7.4,3.5,8.9,7,3,66,0.75,High
37638,6.9,5.0,7.3,4,5,72,0.57,Medium
37639,6.9,7.9,4.6,1,0,57,0.27,Low
37640,8.1,1.0,9.1,0,4,90,0.69,High
37641,4.6,3.9,8.4,3,5,72,0.55,Medium
37642,8.3,5.0,4.2,0,4,94,0.39,Medium
37643,8.0,4.9,8.4,5,5,75,0.68,High
37644,8.1,5.5,9.9,4,5,100,0.7,High
37645,7.0,3.8,8.1,3,1,91,0.58,Medium
37646,6.5,4.3,8.2,0,2,88,0.49,Medium
37647,7.3,1.6,8.9,3,5,97,0.72,High
37648,5.0,4.1,6.7,3,4,98,0.48,Medium
37649,5.2,4.2,6.9,0,4,90,0.42,Medium
37650,7.8,5.2,9.0,2,0,100,0.57,Medium
37651,8.0,4.3,7.5,1,3,100,0.54,Medium
37652,8.3,5.3,3.5,4,4,100,0.45,Medium
37653,4.0,6.8,4.1,7,3,92,0.36,Medium
37654,7.2,3.4,4.8,3,0,72,0.46,Medium
37655,6.4,9.6,5.7,0,0,94,0.23,Low
37656,4.0,1.0,6.8,4,3,85,0.55,Medium
37657,7.3,8.4,8.1,3,4,73,0.49,Medium
37658,5.1,5.3,6.9,5,0,95,0.47,Medium
37659,6.7,4.0,6.2,4,2,93,0.52,Medium
37660,6.4,1.0,7.5,3,3,92,0.63,Medium
37661,7.8,2.9,3.1,2,0,100,0.4,Medium
37662,5.9,4.0,5.5,3,2,100,0.45,Medium
37663,7.2,7.0,4.6,3,1,100,0.36,Medium
37664,7.5,5.5,6.1,6,4,75,0.57,Medium
37665,7.8,2.6,10.0,0,0,90,0.64,Medium
37666,9.4,4.7,7.1,7,4,100,0.71,High
37667,8.3,9.3,2.8,5,1,66,0.31,Low
37668,7.6,4.8,6.4,5,3,83,0.57,Medium
37669,9.5,6.5,10.0,1,2,63,0.62,Medium
37670,5.0,6.1,7.5,4,2,100,0.46,Medium
37671,5.3,6.0,9.5,7,5,100,0.65,Medium
37672,7.2,8.9,5.1,2,5,100,0.34,Medium
37673,4.0,7.1,4.3,3,5,95,0.28,Low
37674,7.6,3.8,3.8,0,5,95,0.39,Medium
37675,6.3,6.3,8.3,4,2,100,0.53,Medium
37676,8.1,5.4,8.9,6,5,87,0.71,High
37677,7.5,3.3,8.6,7,5,100,0.76,High
37678,7.9,4.3,2.2,2,0,74,0.33,Low
37679,4.6,2.0,6.0,4,1,78,0.5,Medium
37680,5.9,4.6,8.1,4,4,100,0.57,Medium
37681,7.9,4.8,7.3,0,2,100,0.49,Medium
37682,6.4,9.6,6.8,1,5,100,0.33,Medium
37683,6.6,4.9,9.8,6,4,100,0.7,High
37684,4.2,6.8,8.2,3,5,81,0.45,Medium
37685,5.9,9.7,7.1,5,1,96,0.39,Medium
37686,7.6,1.8,10.0,3,5,88,0.76,High
37687,4.0,2.9,4.4,7,1,100,0.46,Medium
37688,8.0,2.6,6.4,5,3,97,0.64,Medium
37689,8.9,7.1,5.7,7,2,100,0.56,Medium
37690,7.2,4.7,8.3,1,3,68,0.54,Medium
37691,7.6,5.5,9.7,1,3,94,0.59,Medium
37692,8.9,5.2,7.4,0,2,81,0.51,Medium
37693,8.3,5.2,4.4,3,4,91,0.46,Medium
37694,5.9,7.8,4.7,7,4,92,0.42,Medium
37695,7.1,2.9,3.8,2,0,100,0.41,Medium
37696,7.5,4.9,6.1,2,1,89,0.46,Medium
37697,8.0,3.0,8.9,4,4,95,0.72,High
37698,5.7,1.4,7.1,1,5,96,0.55,Medium
37699,7.7,4.0,7.2,7,5,97,0.69,High
37700,6.5,10.0,5.3,2,3,65,0.27,Low
37701,6.2,5.6,3.2,2,5,83,0.32,Low
37702,5.6,4.2,5.3,6,3,66,0.5,Medium
37703,6.8,3.3,8.4,1,4,100,0.58,Medium
37704,5.3,3.4,6.5,6,2,92,0.56,Medium
37705,8.6,5.3,5.3,0,0,91,0.4,Medium
37706,6.9,8.0,6.4,7,5,80,0.52,Medium
37707,8.1,5.6,5.5,0,4,82,0.42,Medium
37708,5.4,4.5,5.5,1,3,100,0.38,Medium
37709,6.3,2.9,5.7,3,3,100,0.51,Medium
37710,7.6,3.6,7.4,3,2,89,0.59,Medium
37711,8.2,3.1,7.8,4,2,93,0.66,Medium
37712,6.4,4.9,6.7,4,4,93,0.52,Medium
37713,7.4,4.3,9.1,2,5,100,0.63,Medium
37714,6.2,6.2,10.0,1,0,91,0.51,Medium
37715,6.4,8.1,4.6,7,0,74,0.39,Medium
37716,6.6,5.0,9.1,5,1,78,0.62,Medium
37717,7.0,5.6,6.9,3,5,92,0.52,Medium
37718,6.0,5.9,7.5,2,0,81,0.44,Medium
37719,6.1,5.8,9.7,0,4,85,0.51,Medium
37720,4.0,4.2,8.4,1,0,87,0.43,Medium
37721,7.4,6.5,2.3,7,4,91,0.41,Medium
37722,5.3,5.4,7.4,2,1,81,0.43,Medium
37723,4.6,4.8,9.6,5,5,65,0.62,Medium
37724,7.5,5.4,7.3,5,1,84,0.57,Medium
37725,4.7,6.5,6.4,1,2,70,0.33,Low
37726,5.0,5.2,5.2,1,2,91,0.32,Low
37727,6.4,6.4,6.0,2,1,98,0.38,Medium
37728,8.0,7.6,8.1,0,5,100,0.47,Medium
37729,7.1,1.0,5.7,2,5,96,0.58,Medium
37730,8.9,6.1,9.3,5,1,100,0.67,High
37731,10.1,5.5,7.9,4,2,100,0.66,Medium
37732,4.8,6.3,7.4,4,2,86,0.45,Medium
37733,10.2,6.4,8.9,1,4,57,0.62,Medium
37734,8.9,2.7,5.3,5,5,81,0.64,Medium
37735,6.0,1.0,6.6,3,0,93,0.56,Medium
37736,8.3,6.4,8.3,0,1,74,0.49,Medium
37737,6.6,5.1,5.5,2,1,74,0.41,Medium
37738,7.1,5.0,9.3,1,0,100,0.54,Medium
37739,6.5,4.2,8.6,0,1,88,0.5,Medium
37740,6.3,5.9,10.0,2,3,100,0.57,Medium
37741,9.6,4.2,8.3,0,3,94,0.61,Medium
37742,7.2,3.4,10.0,7,2,85,0.78,High
37743,6.9,3.0,6.1,7,4,100,0.64,Medium
37744,5.5,4.7,6.8,1,3,94,0.43,Medium
37745,7.2,6.1,8.1,6,1,100,0.6,Medium
37746,8.4,1.0,9.9,4,0,100,0.79,High
37747,7.1,8.1,5.5,4,4,83,0.41,Medium
37748,8.4,6.1,8.9,5,1,99,0.64,Medium
37749,5.0,7.5,4.1,2,1,94,0.23,Low
37750,9.0,2.9,6.1,4,1,79,0.62,Medium
37751,5.1,5.1,4.4,7,5,86,0.47,Medium
37752,6.4,6.5,3.4,0,0,100,0.22,Low
37753,6.8,5.7,7.1,7,3,100,0.59,Medium
37754,4.9,7.3,5.0,0,0,68,0.22,Low
37755,6.6,5.9,7.8,1,5,58,0.48,Medium
37756,6.6,5.4,5.9,1,1,53,0.39,Medium
37757,5.4,4.9,4.0,7,5,100,0.46,Medium
37758,7.1,4.8,6.6,1,0,100,0.44,Medium
37759,8.0,2.6,8.4,2,4,97,0.66,Medium
37760,5.5,6.0,8.5,6,2,100,0.57,Medium
37761,6.9,6.3,8.9,6,2,97,0.62,Medium
37762,7.1,1.0,7.5,4,5,94,0.7,High
37763,8.4,5.1,8.0,3,0,76,0.58,Medium
37764,7.9,4.6,9.6,1,0,100,0.59,Medium
37765,6.6,6.1,5.1,4,5,76,0.44,Medium
37766,9.0,5.3,6.6,4,0,89,0.56,Medium
37767,9.1,5.0,6.7,1,5,93,0.54,Medium
37768,7.3,4.6,5.2,4,5,100,0.51,Medium
37769,6.8,2.2,3.8,6,5,81,0.55,Medium
37770,5.8,6.0,6.1,1,3,91,0.37,Medium
37771,7.1,3.0,8.9,6,3,100,0.73,High
37772,9.7,2.3,7.1,6,3,61,0.76,High
37773,8.4,3.4,10.0,2,4,90,0.71,High
37774,5.2,2.3,8.4,6,0,100,0.64,Medium
37775,6.6,3.1,7.9,0,1,90,0.51,Medium
37776,7.8,3.3,7.2,2,0,95,0.55,Medium
37777,6.1,7.0,9.8,0,4,84,0.48,Medium
37778,8.0,3.5,5.9,6,0,100,0.6,Medium
37779,9.6,6.0,9.3,5,2,96,0.71,High
37780,6.5,1.7,6.2,2,1,97,0.53,Medium
37781,7.8,5.8,7.2,6,1,100,0.59,Medium
37782,4.8,3.2,5.7,2,5,99,0.44,Medium
37783,6.8,7.0,6.4,7,3,100,0.53,Medium
37784,10.1,2.5,6.0,5,0,100,0.67,High
37785,5.7,4.3,10.0,3,1,75,0.6,Medium
37786,7.3,2.5,10.0,5,0,100,0.74,High
37787,4.8,7.8,9.1,4,2,75,0.47,Medium
37788,7.0,9.1,8.3,4,1,88,0.47,Medium
37789,10.0,4.2,2.1,5,2,100,0.48,Medium
37790,7.5,4.4,9.1,4,5,99,0.68,High
37791,7.3,5.7,10.0,0,2,89,0.55,Medium
37792,6.4,3.3,4.7,7,3,97,0.55,Medium
37793,6.2,6.5,8.9,3,5,91,0.55,Medium
37794,7.2,4.3,4.5,0,5,94,0.39,Medium
37795,5.6,5.2,9.2,6,3,89,0.63,Medium
37796,5.9,7.2,4.7,3,4,100,0.34,Medium
37797,5.8,4.2,10.0,7,2,74,0.71,High
37798,7.1,1.7,7.8,0,4,100,0.58,Medium
37799,5.9,8.8,4.5,5,3,66,0.33,Low
37800,7.0,6.5,6.4,0,4,90,0.39,Medium
37801,5.3,7.5,7.4,7,4,87,0.52,Medium
37802,7.7,4.4,7.3,1,4,84,0.53,Medium
37803,8.3,7.7,6.1,2,2,100,0.42,Medium
37804,7.7,5.3,2.8,7,3,72,0.46,Medium
37805,7.7,6.5,5.9,5,3,100,0.51,Medium
37806,7.6,4.1,8.4,2,4,70,0.61,Medium
37807,8.2,5.0,2.2,4,3,93,0.39,Medium
37808,6.4,5.7,6.7,0,2,100,0.39,Medium
37809,7.5,3.4,5.6,4,3,100,0.55,Medium
37810,4.7,4.8,8.0,6,3,82,0.56,Medium
37811,8.0,1.8,6.3,1,1,98,0.55,Medium
37812,6.8,3.1,5.7,5,2,75,0.56,Medium
37813,4.1,4.0,7.8,2,3,87,0.46,Medium
37814,5.0,2.1,6.2,4,2,76,0.52,Medium
37815,9.7,7.2,8.6,6,3,75,0.68,High
37816,5.1,5.3,3.7,7,0,95,0.39,Medium
37817,5.6,10.0,5.9,5,5,96,0.36,Medium
37818,5.1,3.9,3.8,6,0,86,0.41,Medium
37819,7.8,6.8,6.9,2,5,100,0.48,Medium
37820,10.1,4.4,10.0,4,2,92,0.77,High
37821,8.8,6.7,6.2,5,2,73,0.54,Medium
37822,4.0,1.0,5.8,6,4,96,0.57,Medium
37823,9.6,2.3,4.8,0,4,100,0.53,Medium
37824,9.9,6.3,7.0,3,1,100,0.56,Medium
37825,8.6,6.6,9.2,6,4,70,0.69,High
37826,5.5,1.3,9.6,6,2,78,0.74,High
37827,7.8,6.0,9.3,5,1,100,0.64,Medium
37828,6.5,7.9,6.0,5,4,95,0.44,Medium
37829,5.5,1.7,6.9,3,5,94,0.58,Medium
37830,8.3,9.1,8.3,7,3,100,0.6,Medium
37831,7.4,3.4,10.0,7,5,100,0.81,High
37832,7.2,4.9,8.9,7,1,99,0.69,High
37833,7.1,6.3,7.1,1,1,100,0.43,Medium
37834,7.4,1.0,4.8,3,1,98,0.54,Medium
37835,5.9,8.5,8.8,6,5,92,0.55,Medium
37836,7.8,5.2,4.1,7,2,98,0.51,Medium
37837,7.7,2.9,6.6,4,4,100,0.62,Medium
37838,6.4,9.1,8.1,3,4,77,0.44,Medium
37839,7.5,8.3,7.3,2,0,84,0.41,Medium
37840,4.0,5.4,7.4,5,3,85,0.48,Medium
37841,5.2,5.8,4.8,0,2,99,0.27,Low
37842,5.4,2.1,6.3,0,4,69,0.46,Medium
37843,6.1,3.6,10.0,2,5,100,0.64,Medium
37844,5.2,7.8,4.6,6,0,100,0.34,Medium
37845,5.9,6.5,5.2,7,5,83,0.48,Medium
