student_id,diet_quality,exam_score,diet_category,food_suggestions
39829,Poor,99,Poor,Improve diet quality
39830,Poor,98,Poor,Improve diet quality
39831,Good,98,Good,Good dietary habits
39832,Good,96,Good,Good dietary habits
39833,Fair,100,Fair,Good dietary habits
39834,Fair,98,Fair,Good dietary habits
39835,Good,97,Good,Good dietary habits
39836,Fair,68,Fair,Good dietary habits
39837,Good,96,Good,Good dietary habits
39838,Poor,93,Poor,Improve diet quality
39839,Good,68,Good,Good dietary habits
39840,Good,67,Good,Good dietary habits
39841,Good,100,Good,Good dietary habits
39842,Good,100,Good,Good dietary habits
39843,Poor,100,Poor,Improve diet quality
39844,Good,100,Good,Good dietary habits
39845,Good,96,Good,Good dietary habits
39846,Good,97,Good,Good dietary habits
39847,Good,89,Good,Good dietary habits
39848,Good,100,Good,Good dietary habits
39849,Good,100,Good,Good dietary habits
39850,Poor,93,Poor,Improve diet quality
39851,Good,77,Good,Good dietary habits
39852,Fair,68,Fair,Good dietary habits
39853,Good,77,Good,Good dietary habits
39854,Good,100,Good,Good dietary habits
39855,Poor,97,Poor,Improve diet quality
39856,Good,100,Good,Good dietary habits
39857,Poor,100,Poor,Improve diet quality
39858,Poor,95,Poor,Improve diet quality
39859,Fair,82,Fair,Good dietary habits
39860,Good,76,Good,Good dietary habits
39861,Good,100,Good,Good dietary habits
39862,Poor,96,Poor,Improve diet quality
39863,Good,78,Good,Good dietary habits
39864,Poor,85,Poor,Improve diet quality
39865,Poor,59,Poor,Improve diet quality
39866,Fair,100,Fair,Good dietary habits
39867,Good,47,Good,Good dietary habits
39868,Good,65,Good,Good dietary habits
39869,Fair,81,Fair,Good dietary habits
39870,Good,70,Good,Good dietary habits
39871,Good,100,Good,Good dietary habits
39872,Good,95,Good,Good dietary habits
39873,Good,70,Good,Good dietary habits
39874,Good,74,Good,Good dietary habits
39875,Good,70,Good,Good dietary habits
39876,Good,83,Good,Good dietary habits
39877,Good,99,Good,Good dietary habits
39878,Good,75,Good,Good dietary habits
39879,Fair,79,Fair,Good dietary habits
39880,Good,100,Good,Good dietary habits
39881,Poor,80,Poor,Improve diet quality
39882,Good,98,Good,Good dietary habits
39883,Poor,99,Poor,Improve diet quality
39884,Good,95,Good,Good dietary habits
39885,Good,62,Good,Good dietary habits
39886,Fair,75,Fair,Good dietary habits
39887,Fair,100,Fair,Good dietary habits
39888,Poor,89,Poor,Improve diet quality
39889,Good,100,Good,Good dietary habits
39890,Poor,89,Poor,Improve diet quality
39891,Fair,94,Fair,Good dietary habits
39892,Good,78,Good,Good dietary habits
39893,Fair,95,Fair,Good dietary habits
39894,Fair,97,Fair,Good dietary habits
39895,Fair,98,Fair,Good dietary habits
39896,Good,77,Good,Good dietary habits
39897,Poor,100,Poor,Improve diet quality
39898,Good,95,Good,Good dietary habits
39899,Good,77,Good,Good dietary habits
39900,Fair,97,Fair,Good dietary habits
39901,Good,100,Good,Good dietary habits
39902,Poor,100,Poor,Improve diet quality
39903,Good,100,Good,Good dietary habits
39904,Good,100,Good,Good dietary habits
39905,Good,97,Good,Good dietary habits
39906,Good,61,Good,Good dietary habits
39907,Fair,100,Fair,Good dietary habits
39908,Fair,86,Fair,Good dietary habits
39909,Fair,100,Fair,Good dietary habits
39910,Fair,86,Fair,Good dietary habits
39911,Poor,99,Poor,Improve diet quality
39912,Fair,77,Fair,Good dietary habits
39913,Fair,96,Fair,Good dietary habits
39914,Poor,97,Poor,Improve diet quality
39915,Fair,100,Fair,Good dietary habits
39916,Good,86,Good,Good dietary habits
39917,Fair,96,Fair,Good dietary habits
39918,Good,93,Good,Good dietary habits
39919,Good,100,Good,Good dietary habits
39920,Poor,82,Poor,Improve diet quality
39921,Poor,88,Poor,Improve diet quality
39922,Good,100,Good,Good dietary habits
39923,Good,100,Good,Good dietary habits
39924,Good,100,Good,Good dietary habits
39925,Good,82,Good,Good dietary habits
39926,Poor,97,Poor,Improve diet quality
39927,Good,91,Good,Good dietary habits
39928,Good,88,Good,Good dietary habits
39929,Fair,84,Fair,Good dietary habits
39930,Good,95,Good,Good dietary habits
39931,Good,86,Good,Good dietary habits
39932,Fair,77,Fair,Good dietary habits
39933,Fair,94,Fair,Good dietary habits
39934,Poor,100,Poor,Improve diet quality
39935,Good,91,Good,Good dietary habits
39936,Poor,91,Poor,Improve diet quality
39937,Good,77,Good,Good dietary habits
39938,Good,100,Good,Good dietary habits
39939,Fair,84,Fair,Good dietary habits
39940,Poor,98,Poor,Improve diet quality
39941,Good,76,Good,Good dietary habits
39942,Good,95,Good,Good dietary habits
39943,Fair,94,Fair,Good dietary habits
39944,Fair,89,Fair,Good dietary habits
39945,Poor,89,Poor,Improve diet quality
39946,Fair,82,Fair,Good dietary habits
39947,Good,92,Good,Good dietary habits
39948,Fair,100,Fair,Good dietary habits
39949,Good,70,Good,Good dietary habits
39950,Good,76,Good,Good dietary habits
39951,Fair,100,Fair,Good dietary habits
39952,Fair,86,Fair,Good dietary habits
39953,Good,85,Good,Good dietary habits
39954,Poor,98,Poor,Improve diet quality
39955,Good,78,Good,Good dietary habits
39956,Good,92,Good,Good dietary habits
39957,Fair,86,Fair,Good dietary habits
39958,Good,100,Good,Good dietary habits
39959,Good,95,Good,Good dietary habits
39960,Fair,76,Fair,Good dietary habits
39961,Good,75,Good,Good dietary habits
39962,Fair,100,Fair,Good dietary habits
39963,Fair,99,Fair,Good dietary habits
39964,Fair,85,Fair,Good dietary habits
39965,Poor,98,Poor,Improve diet quality
39966,Fair,100,Fair,Good dietary habits
39967,Good,77,Good,Good dietary habits
39968,Good,100,Good,Good dietary habits
39969,Fair,74,Fair,Good dietary habits
39970,Good,100,Good,Good dietary habits
39971,Good,70,Good,Good dietary habits
39972,Good,78,Good,Good dietary habits
39973,Poor,98,Poor,Improve diet quality
39974,Good,80,Good,Good dietary habits
39975,Good,93,Good,Good dietary habits
39976,Good,62,Good,Good dietary habits
39977,Fair,74,Fair,Good dietary habits
39978,Good,92,Good,Good dietary habits
39979,Good,100,Good,Good dietary habits
39980,Fair,63,Fair,Good dietary habits
39981,Poor,85,Poor,Improve diet quality
39982,Good,91,Good,Good dietary habits
39983,Good,71,Good,Good dietary habits
39984,Good,72,Good,Good dietary habits
39985,Fair,96,Fair,Good dietary habits
39986,Fair,93,Fair,Good dietary habits
39987,Good,100,Good,Good dietary habits
39988,Good,82,Good,Good dietary habits
39989,Fair,96,Fair,Good dietary habits
39990,Good,98,Good,Good dietary habits
39991,Good,71,Good,Good dietary habits
39992,Good,100,Good,Good dietary habits
39993,Poor,100,Poor,Improve diet quality
39994,Fair,100,Fair,Good dietary habits
39995,Good,80,Good,Good dietary habits
39996,Good,79,Good,Good dietary habits
39997,Good,72,Good,Good dietary habits
39998,Good,98,Good,Good dietary habits
39999,Good,100,Good,Good dietary habits
40000,Good,86,Good,Good dietary habits
40001,Good,93,Good,Good dietary habits
40002,Good,100,Good,Good dietary habits
40003,Fair,80,Fair,Good dietary habits
40004,Good,94,Good,Good dietary habits
40005,Good,78,Good,Good dietary habits
40006,Good,87,Good,Good dietary habits
40007,Poor,98,Poor,Improve diet quality
40008,Fair,100,Fair,Good dietary habits
40009,Poor,66,Poor,Improve diet quality
40010,Fair,91,Fair,Good dietary habits
40011,Fair,83,Fair,Good dietary habits
40012,Fair,83,Fair,Good dietary habits
40013,Poor,99,Poor,Improve diet quality
40014,Fair,98,Fair,Good dietary habits
40015,Poor,61,Poor,Improve diet quality
40016,Poor,71,Poor,Improve diet quality
40017,Good,91,Good,Good dietary habits
40018,Good,80,Good,Good dietary habits
40019,Good,99,Good,Good dietary habits
40020,Good,84,Good,Good dietary habits
40021,Fair,82,Fair,Good dietary habits
40022,Good,89,Good,Good dietary habits
40023,Fair,97,Fair,Good dietary habits
40024,Fair,100,Fair,Good dietary habits
40025,Good,91,Good,Good dietary habits
40026,Fair,88,Fair,Good dietary habits
40027,Fair,98,Fair,Good dietary habits
40028,Fair,100,Fair,Good dietary habits
40029,Fair,100,Fair,Good dietary habits
40030,Fair,100,Fair,Good dietary habits
40031,Fair,90,Fair,Good dietary habits
40032,Good,100,Good,Good dietary habits
40033,Fair,81,Fair,Good dietary habits
40034,Good,87,Good,Good dietary habits
40035,Poor,75,Poor,Improve diet quality
40036,Good,100,Good,Good dietary habits
40037,Good,100,Good,Good dietary habits
40038,Fair,89,Fair,Good dietary habits
40039,Poor,66,Poor,Improve diet quality
40040,Fair,77,Fair,Good dietary habits
40041,Good,77,Good,Good dietary habits
40042,Good,97,Good,Good dietary habits
40043,Good,77,Good,Good dietary habits
40044,Good,100,Good,Good dietary habits
40045,Fair,99,Fair,Good dietary habits
40046,Fair,86,Fair,Good dietary habits
40047,Fair,98,Fair,Good dietary habits
40048,Fair,68,Fair,Good dietary habits
40049,Fair,100,Fair,Good dietary habits
40050,Good,70,Good,Good dietary habits
40051,Good,100,Good,Good dietary habits
40052,Good,100,Good,Good dietary habits
40053,Good,83,Good,Good dietary habits
40054,Poor,68,Poor,Improve diet quality
40055,Good,96,Good,Good dietary habits
40056,Good,77,Good,Good dietary habits
40057,Fair,95,Fair,Good dietary habits
40058,Good,98,Good,Good dietary habits
40059,Poor,63,Poor,Improve diet quality
40060,Fair,93,Fair,Good dietary habits
40061,Fair,94,Fair,Good dietary habits
40062,Good,90,Good,Good dietary habits
40063,Fair,100,Fair,Good dietary habits
40064,Good,100,Good,Good dietary habits
40065,Fair,100,Fair,Good dietary habits
40066,Good,67,Good,Good dietary habits
40067,Fair,77,Fair,Good dietary habits
40068,Good,100,Good,Good dietary habits
40069,Good,69,Good,Good dietary habits
40070,Fair,83,Fair,Good dietary habits
40071,Fair,100,Fair,Good dietary habits
40072,Good,72,Good,Good dietary habits
40073,Fair,86,Fair,Good dietary habits
40074,Fair,100,Fair,Good dietary habits
40075,Good,100,Good,Good dietary habits
40076,Good,97,Good,Good dietary habits
40077,Good,99,Good,Good dietary habits
40078,Good,100,Good,Good dietary habits
40079,Good,94,Good,Good dietary habits
40080,Good,89,Good,Good dietary habits
40081,Fair,92,Fair,Good dietary habits
40082,Good,100,Good,Good dietary habits
40083,Fair,100,Fair,Good dietary habits
40084,Poor,100,Poor,Improve diet quality
40085,Good,96,Good,Good dietary habits
40086,Poor,82,Poor,Improve diet quality
40087,Good,87,Good,Good dietary habits
40088,Good,80,Good,Good dietary habits
40089,Poor,91,Poor,Improve diet quality
40090,Good,77,Good,Good dietary habits
40091,Fair,87,Fair,Good dietary habits
40092,Poor,100,Poor,Improve diet quality
40093,Good,83,Good,Good dietary habits
40094,Fair,98,Fair,Good dietary habits
40095,Good,87,Good,Good dietary habits
40096,Good,67,Good,Good dietary habits
40097,Fair,93,Fair,Good dietary habits
40098,Fair,87,Fair,Good dietary habits
40099,Good,81,Good,Good dietary habits
40100,Fair,99,Fair,Good dietary habits
40101,Fair,95,Fair,Good dietary habits
40102,Good,96,Good,Good dietary habits
40103,Good,100,Good,Good dietary habits
40104,Good,79,Good,Good dietary habits
40105,Good,78,Good,Good dietary habits
40106,Good,96,Good,Good dietary habits
40107,Fair,75,Fair,Good dietary habits
40108,Good,100,Good,Good dietary habits
40109,Poor,83,Poor,Improve diet quality
40110,Fair,72,Fair,Good dietary habits
40111,Fair,68,Fair,Good dietary habits
40112,Good,81,Good,Good dietary habits
40113,Poor,95,Poor,Improve diet quality
40114,Poor,76,Poor,Improve diet quality
40115,Good,100,Good,Good dietary habits
40116,Fair,98,Fair,Good dietary habits
40117,Fair,95,Fair,Good dietary habits
40118,Fair,96,Fair,Good dietary habits
40119,Fair,79,Fair,Good dietary habits
40120,Poor,100,Poor,Improve diet quality
40121,Good,97,Good,Good dietary habits
40122,Good,100,Good,Good dietary habits
40123,Fair,100,Fair,Good dietary habits
40124,Fair,75,Fair,Good dietary habits
40125,Fair,91,Fair,Good dietary habits
40126,Fair,86,Fair,Good dietary habits
40127,Good,92,Good,Good dietary habits
40128,Fair,100,Fair,Good dietary habits
40129,Fair,91,Fair,Good dietary habits
40130,Poor,87,Poor,Improve diet quality
40131,Fair,99,Fair,Good dietary habits
40132,Poor,82,Poor,Improve diet quality
40133,Good,96,Good,Good dietary habits
40134,Good,94,Good,Good dietary habits
40135,Fair,100,Fair,Good dietary habits
40136,Fair,99,Fair,Good dietary habits
40137,Poor,64,Poor,Improve diet quality
40138,Good,78,Good,Good dietary habits
40139,Fair,100,Fair,Good dietary habits
40140,Fair,86,Fair,Good dietary habits
40141,Fair,84,Fair,Good dietary habits
40142,Good,74,Good,Good dietary habits
40143,Good,98,Good,Good dietary habits
40144,Good,81,Good,Good dietary habits
40145,Good,86,Good,Good dietary habits
40146,Fair,84,Fair,Good dietary habits
40147,Good,96,Good,Good dietary habits
40148,Fair,100,Fair,Good dietary habits
40149,Poor,92,Poor,Improve diet quality
40150,Good,56,Good,Good dietary habits
40151,Poor,100,Poor,Improve diet quality
40152,Fair,97,Fair,Good dietary habits
40153,Fair,89,Fair,Good dietary habits
40154,Fair,72,Fair,Good dietary habits
40155,Good,93,Good,Good dietary habits
40156,Good,99,Good,Good dietary habits
40157,Good,96,Good,Good dietary habits
40158,Good,97,Good,Good dietary habits
40159,Good,89,Good,Good dietary habits
40160,Poor,100,Poor,Improve diet quality
40161,Good,100,Good,Good dietary habits
40162,Fair,97,Fair,Good dietary habits
40163,Good,100,Good,Good dietary habits
40164,Fair,73,Fair,Good dietary habits
40165,Good,65,Good,Good dietary habits
40166,Fair,97,Fair,Good dietary habits
40167,Fair,99,Fair,Good dietary habits
40168,Fair,100,Fair,Good dietary habits
40169,Fair,94,Fair,Good dietary habits
40170,Good,96,Good,Good dietary habits
40171,Fair,95,Fair,Good dietary habits
40172,Good,96,Good,Good dietary habits
40173,Good,57,Good,Good dietary habits
40174,Fair,100,Fair,Good dietary habits
40175,Good,100,Good,Good dietary habits
40176,Fair,94,Fair,Good dietary habits
40177,Fair,87,Fair,Good dietary habits
40178,Fair,100,Fair,Good dietary habits
40179,Good,100,Good,Good dietary habits
40180,Good,100,Good,Good dietary habits
40181,Poor,91,Poor,Improve diet quality
40182,Good,83,Good,Good dietary habits
40183,Good,82,Good,Good dietary habits
40184,Good,85,Good,Good dietary habits
40185,Poor,100,Poor,Improve diet quality
40186,Good,100,Good,Good dietary habits
40187,Good,80,Good,Good dietary habits
40188,Fair,100,Fair,Good dietary habits
40189,Good,63,Good,Good dietary habits
40190,Fair,65,Fair,Good dietary habits
40191,Good,81,Good,Good dietary habits
40192,Fair,96,Fair,Good dietary habits
40193,Fair,74,Fair,Good dietary habits
40194,Fair,84,Fair,Good dietary habits
40195,Good,63,Good,Good dietary habits
40196,Poor,100,Poor,Improve diet quality
40197,Good,100,Good,Good dietary habits
40198,Good,72,Good,Good dietary habits
40199,Fair,100,Fair,Good dietary habits
40200,Fair,100,Fair,Good dietary habits
40201,Poor,68,Poor,Improve diet quality
40202,Good,97,Good,Good dietary habits
40203,Fair,92,Fair,Good dietary habits
40204,Good,100,Good,Good dietary habits
40205,Good,100,Good,Good dietary habits
40206,Poor,78,Poor,Improve diet quality
40207,Good,99,Good,Good dietary habits
40208,Good,100,Good,Good dietary habits
40209,Good,87,Good,Good dietary habits
40210,Fair,70,Fair,Good dietary habits
40211,Good,93,Good,Good dietary habits
40212,Good,80,Good,Good dietary habits
40213,Poor,92,Poor,Improve diet quality
40214,Poor,86,Poor,Improve diet quality
40215,Fair,97,Fair,Good dietary habits
40216,Good,99,Good,Good dietary habits
40217,Fair,100,Fair,Good dietary habits
40218,Good,96,Good,Good dietary habits
40219,Good,93,Good,Good dietary habits
40220,Poor,82,Poor,Improve diet quality
40221,Fair,100,Fair,Good dietary habits
40222,Fair,82,Fair,Good dietary habits
40223,Poor,83,Poor,Improve diet quality
40224,Fair,91,Fair,Good dietary habits
40225,Poor,100,Poor,Improve diet quality
40226,Good,75,Good,Good dietary habits
40227,Poor,100,Poor,Improve diet quality
40228,Good,93,Good,Good dietary habits
40229,Good,91,Good,Good dietary habits
40230,Good,77,Good,Good dietary habits
40231,Fair,83,Fair,Good dietary habits
40232,Good,96,Good,Good dietary habits
40233,Good,83,Good,Good dietary habits
40234,Good,100,Good,Good dietary habits
40235,Fair,66,Fair,Good dietary habits
40236,Fair,85,Fair,Good dietary habits
40237,Fair,85,Fair,Good dietary habits
40238,Fair,89,Fair,Good dietary habits
40239,Poor,100,Poor,Improve diet quality
40240,Good,66,Good,Good dietary habits
40241,Good,100,Good,Good dietary habits
40242,Fair,96,Fair,Good dietary habits
40243,Fair,78,Fair,Good dietary habits
