sleep_hours,stress_level,mental_health_rating,exercise_frequency,social_activity,exam_score,health_score,health_category
5.4,4.3,5.8,2,0,94,0.39,Medium
8.7,6.2,6.1,1,3,98,0.46,Medium
7.5,4.7,7.7,7,3,85,0.67,High
7.2,5.2,5.6,1,4,73,0.43,Medium
8.1,3.7,7.3,5,4,100,0.66,Medium
7.0,5.2,4.4,4,2,75,0.43,Medium
5.1,2.0,4.3,1,0,99,0.37,Medium
7.6,4.2,4.6,5,0,86,0.49,Medium
7.7,1.3,8.9,6,5,73,0.81,High
7.1,10.0,6.6,2,5,95,0.36,Medium
7.0,3.5,4.3,5,2,100,0.5,Medium
4.6,2.7,7.3,6,1,95,0.58,Medium
6.0,6.7,7.5,3,0,98,0.44,Medium
8.4,7.0,6.4,6,0,82,0.53,Medium
7.6,7.5,6.0,0,2,100,0.35,Medium
6.1,3.2,4.9,0,4,100,0.4,Medium
6.6,5.2,5.3,2,0,100,0.39,Medium
7.0,6.5,4.8,6,2,93,0.46,Medium
7.2,4.6,5.9,4,3,100,0.52,Medium
6.6,1.6,6.3,5,5,100,0.64,Medium
7.6,3.7,6.0,0,4,88,0.47,Medium
6.7,3.6,7.0,1,1,85,0.49,Medium
9.2,7.4,4.8,1,0,100,0.37,Medium
8.6,7.5,5.1,6,5,100,0.51,Medium
7.2,4.5,4.1,6,5,77,0.51,Medium
4.2,3.8,5.4,7,2,100,0.49,Medium
5.0,3.8,6.4,6,3,74,0.54,Medium
4.2,5.2,6.8,3,4,67,0.43,Medium
4.1,6.7,8.4,3,2,89,0.43,Medium
6.4,4.6,8.6,7,0,86,0.65,Medium
11.7,4.7,5.4,0,1,99,0.53,Medium
7.7,5.6,6.9,0,3,100,0.45,Medium
6.4,5.5,8.6,2,4,93,0.54,Medium
7.7,5.0,8.0,5,5,92,0.65,Medium
5.1,6.6,5.4,0,3,100,0.28,Low
8.3,3.9,8.1,1,2,97,0.58,Medium
6.5,6.8,5.5,2,2,74,0.36,Medium
5.2,2.7,9.8,7,3,94,0.73,High
5.3,5.5,6.9,7,0,100,0.52,Medium
7.3,5.4,8.7,6,3,86,0.66,Medium
8.1,4.6,7.0,5,4,74,0.62,Medium
8.3,5.8,8.4,5,1,100,0.63,Medium
8.9,6.6,6.4,5,3,100,0.56,Medium
6.8,6.7,9.1,6,2,98,0.61,Medium
7.2,3.9,2.4,4,3,91,0.4,Medium
8.2,1.3,8.1,3,2,98,0.7,High
7.1,6.5,7.4,4,5,85,0.54,Medium
4.2,5.8,9.2,0,4,67,0.43,Medium
6.4,5.0,5.9,5,3,91,0.51,Medium
4.7,6.5,10.0,1,2,94,0.47,Medium
6.7,3.8,8.9,2,4,81,0.6,Medium
6.6,5.1,3.2,0,2,95,0.27,Low
5.4,6.3,2.2,0,3,76,0.17,Low
9.1,4.2,6.3,3,4,90,0.59,Medium
8.3,7.9,5.9,0,4,90,0.37,Medium
5.5,7.5,4.9,1,5,100,0.29,Low
5.4,2.0,5.4,3,1,100,0.47,Medium
6.3,4.8,5.7,6,4,94,0.53,Medium
7.3,3.6,7.8,3,5,73,0.62,Medium
7.2,5.0,4.8,1,5,90,0.41,Medium
8.0,8.7,5.8,4,3,95,0.43,Medium
10.6,3.0,9.2,4,2,94,0.79,High
7.2,1.7,5.9,5,3,85,0.62,Medium
4.0,1.7,8.8,4,0,76,0.59,Medium
6.0,8.0,6.7,7,0,94,0.47,Medium
8.2,4.2,7.8,3,4,75,0.62,Medium
6.1,5.3,5.9,3,3,52,0.44,Medium
9.3,3.9,6.6,4,4,66,0.64,Medium
6.6,3.5,10.0,4,5,68,0.71,High
4.2,5.4,6.5,7,2,97,0.49,Medium
5.3,3.8,8.6,2,0,88,0.52,Medium
8.0,5.7,7.3,7,2,96,0.63,Medium
7.5,4.9,10.0,5,1,64,0.69,High
8.2,5.0,4.1,4,2,100,0.46,Medium
8.5,5.5,7.6,5,1,96,0.61,Medium
7.5,5.0,6.9,5,0,71,0.56,Medium
10.1,8.2,4.1,1,0,88,0.34,Medium
6.9,1.8,8.2,7,0,92,0.73,High
6.9,6.4,5.3,4,1,90,0.42,Medium
6.3,6.4,6.1,4,5,95,0.46,Medium
7.3,3.0,10.0,6,4,100,0.79,High
4.9,5.1,10.0,0,3,82,0.5,Medium
7.1,4.3,6.3,0,5,92,0.46,Medium
6.4,8.0,3.6,0,0,69,0.19,Low
5.9,1.0,6.7,7,5,99,0.7,High
7.7,6.5,7.6,7,0,100,0.6,Medium
6.1,6.1,5.5,3,1,100,0.39,Medium
4.4,3.4,10.0,7,4,88,0.71,High
6.0,4.7,8.3,4,5,92,0.59,Medium
4.0,5.4,6.1,4,4,100,0.41,Medium
5.8,9.5,6.2,2,0,69,0.28,Low
5.9,6.3,4.4,4,3,98,0.37,Medium
5.2,3.9,5.3,3,2,70,0.42,Medium
6.2,7.4,4.8,6,1,88,0.4,Medium
9.3,4.9,7.7,6,4,95,0.7,High
6.8,5.9,5.1,7,5,95,0.53,Medium
8.4,3.3,5.8,5,3,98,0.61,Medium
7.4,1.8,10.0,2,0,78,0.69,High
5.1,6.6,8.5,0,3,75,0.4,Medium
6.5,3.3,10.0,1,5,86,0.64,Medium
5.9,1.6,8.8,1,5,100,0.62,Medium
6.5,7.9,6.4,5,4,89,0.46,Medium
6.7,5.2,7.1,4,3,100,0.53,Medium
6.6,4.5,9.0,4,4,74,0.63,Medium
6.5,7.2,9.4,6,5,100,0.63,Medium
8.4,5.2,4.1,6,1,98,0.5,Medium
8.2,3.6,4.9,3,5,99,0.53,Medium
5.9,1.1,5.0,5,2,100,0.55,Medium
5.7,2.0,6.5,7,3,98,0.64,Medium
6.3,4.8,8.6,3,0,97,0.54,Medium
8.5,5.1,9.0,1,5,100,0.61,Medium
8.8,5.4,6.0,7,0,96,0.6,Medium
6.4,7.2,5.6,2,1,60,0.35,Medium
5.4,3.4,7.9,6,5,100,0.64,Medium
8.7,8.0,7.5,0,2,77,0.43,Medium
8.2,5.3,7.0,6,0,100,0.6,Medium
6.7,4.9,6.4,0,1,82,0.4,Medium
5.2,5.0,6.6,2,4,100,0.43,Medium
7.6,2.7,6.3,6,1,71,0.63,Medium
4.0,3.2,4.7,3,3,88,0.38,Medium
7.3,7.2,5.1,3,0,80,0.37,Medium
6.5,4.8,6.6,6,2,94,0.56,Medium
6.7,6.2,5.6,0,3,61,0.35,Medium
6.1,1.0,8.4,6,3,91,0.73,High
6.3,3.9,6.6,2,3,88,0.49,Medium
7.7,3.0,5.3,7,1,100,0.61,Medium
8.6,7.2,9.1,0,5,100,0.54,Medium
6.9,4.0,8.6,3,1,87,0.59,Medium
5.4,3.2,7.3,5,2,92,0.57,Medium
8.8,2.4,8.6,4,3,97,0.74,High
9.8,3.7,6.1,6,0,99,0.66,Medium
8.4,3.7,6.5,5,5,75,0.65,Medium
6.6,4.8,5.7,3,5,97,0.48,Medium
5.9,1.8,4.1,7,1,83,0.54,Medium
7.3,2.8,10.0,7,0,89,0.78,High
7.0,4.3,7.9,3,1,100,0.56,Medium
6.0,6.7,4.0,5,5,81,0.39,Medium
6.0,8.0,5.1,3,3,87,0.33,Low
7.2,2.0,7.7,4,0,72,0.64,Medium
7.8,3.7,5.9,7,2,100,0.63,Medium
5.1,4.4,7.4,6,5,77,0.58,Medium
5.5,3.5,6.2,7,4,80,0.59,Medium
7.0,5.2,8.7,4,4,92,0.61,Medium
6.7,3.8,10.0,1,0,85,0.59,Medium
7.8,4.7,9.7,1,2,100,0.61,Medium
7.2,7.6,3.0,1,2,90,0.24,Low
7.9,4.3,6.2,2,3,100,0.51,Medium
5.2,5.0,9.1,0,3,68,0.48,Medium
9.2,2.9,10.0,0,2,80,0.69,High
5.5,6.2,3.0,7,1,84,0.36,Medium
7.7,4.5,7.1,2,4,87,0.55,Medium
6.8,6.5,9.2,7,1,98,0.64,Medium
6.4,6.0,8.8,0,3,100,0.47,Medium
5.7,7.8,4.7,0,1,100,0.22,Low
8.9,7.0,3.1,6,5,93,0.46,Medium
4.7,4.9,6.0,2,2,98,0.38,Medium
6.5,5.8,4.9,1,2,78,0.34,Medium
5.5,2.9,5.3,4,4,100,0.5,Medium
10.0,1.9,7.7,4,1,100,0.74,High
8.5,6.8,6.0,1,1,91,0.42,Medium
6.2,6.0,5.1,6,3,63,0.46,Medium
4.1,2.5,4.3,1,3,100,0.34,Medium
7.8,5.5,7.2,7,0,98,0.61,Medium
5.1,3.4,6.2,6,3,99,0.54,Medium
6.2,4.2,6.8,6,2,76,0.57,Medium
5.6,6.1,4.7,1,0,96,0.28,Low
7.0,4.1,4.5,1,1,92,0.38,Medium
5.9,8.5,3.5,1,2,99,0.19,Low
6.0,3.3,7.0,7,1,98,0.62,Medium
5.8,8.9,5.4,4,5,100,0.35,Medium
6.8,2.9,10.0,6,0,99,0.74,High
6.1,4.5,4.7,2,4,79,0.4,Medium
6.9,5.7,9.6,3,2,96,0.59,Medium
8.0,9.3,5.6,1,5,99,0.35,Medium
7.9,6.9,6.4,3,3,84,0.47,Medium
8.8,5.8,9.8,2,0,70,0.62,Medium
7.1,3.9,7.4,7,2,100,0.66,Medium
5.6,4.0,5.8,4,4,95,0.49,Medium
6.5,4.2,4.0,5,2,96,0.45,Medium
9.2,6.5,7.9,2,4,91,0.57,Medium
7.5,9.8,7.9,0,4,85,0.38,Medium
8.0,4.4,5.4,6,4,83,0.59,Medium
5.9,6.7,4.0,5,2,66,0.36,Medium
6.5,7.4,6.5,6,3,89,0.49,Medium
6.6,1.6,7.4,3,3,92,0.62,Medium
7.2,5.0,7.1,3,1,100,0.52,Medium
6.5,4.8,7.2,4,3,97,0.54,Medium
4.6,4.5,8.3,0,0,94,0.41,Medium
5.9,6.0,3.9,6,2,76,0.4,Medium
6.6,1.7,7.8,5,5,100,0.7,High
8.5,3.8,5.2,6,2,73,0.59,Medium
6.3,4.2,6.7,2,2,72,0.48,Medium
5.6,4.5,6.0,6,2,83,0.51,Medium
4.0,5.5,9.0,6,3,63,0.56,Medium
8.6,1.0,5.6,7,0,100,0.7,High
10.7,7.2,6.2,4,4,95,0.58,Medium
4.8,5.6,8.5,0,4,92,0.43,Medium
6.2,7.3,5.3,2,4,82,0.35,Medium
7.2,6.8,5.1,7,4,79,0.51,Medium
6.6,3.2,10.0,6,0,95,0.73,High
9.9,1.2,3.3,0,4,100,0.51,Medium
8.1,2.5,6.4,5,5,96,0.67,Medium
8.3,8.0,5.2,6,1,58,0.46,Medium
7.4,4.1,5.0,2,4,59,0.46,Medium
7.7,4.8,7.8,3,0,85,0.56,Medium
6.4,3.9,2.2,5,0,100,0.37,Medium
7.3,5.0,6.0,1,5,89,0.46,Medium
7.2,5.6,5.0,5,4,82,0.49,Medium
10.0,8.5,4.9,0,2,93,0.36,Medium
9.1,5.9,5.5,6,2,77,0.57,Medium
9.4,4.9,7.5,0,0,68,0.52,Medium
6.8,2.4,10.0,5,5,98,0.77,High
6.1,5.3,9.6,4,4,90,0.62,Medium
8.9,3.7,8.1,5,5,90,0.73,High
8.4,7.1,5.6,1,5,94,0.42,Medium
6.6,5.4,7.9,3,0,100,0.51,Medium
5.6,9.3,10.0,6,2,82,0.54,Medium
10.0,8.8,7.2,1,2,61,0.46,Medium
7.4,1.8,5.0,4,5,100,0.58,Medium
5.2,7.4,6.6,0,3,100,0.31,Low
8.5,3.5,7.6,5,3,100,0.68,High
6.4,1.4,9.5,4,4,100,0.73,High
5.3,6.2,5.8,3,3,94,0.39,Medium
7.4,2.7,4.5,6,5,84,0.59,Medium
4.6,4.8,5.2,5,4,73,0.43,Medium
6.0,5.2,7.3,3,4,71,0.5,Medium
7.3,1.7,6.1,6,2,74,0.65,Medium
6.6,6.3,5.5,2,3,90,0.39,Medium
8.8,4.5,7.7,4,2,85,0.64,Medium
4.8,8.7,6.6,4,2,93,0.35,Medium
4.3,7.0,6.3,6,0,100,0.4,Medium
6.7,6.1,6.6,4,4,85,0.5,Medium
6.4,4.8,3.3,1,3,100,0.31,Low
7.6,6.9,5.6,1,0,100,0.36,Medium
6.3,6.4,8.6,5,2,56,0.56,Medium
7.3,2.2,7.6,3,5,100,0.65,Medium
5.0,1.6,7.1,6,3,100,0.63,Medium
7.0,7.4,5.5,7,2,91,0.48,Medium
8.5,7.4,9.3,5,4,98,0.65,Medium
7.7,5.3,10.0,3,1,88,0.64,Medium
4.0,4.1,6.3,6,0,84,0.47,Medium
5.0,5.9,9.0,1,0,73,0.44,Medium
8.6,4.0,8.6,0,0,98,0.57,Medium
8.2,6.4,6.0,5,3,100,0.53,Medium
8.0,4.3,9.9,6,4,96,0.77,High
7.5,3.2,9.5,0,1,98,0.6,Medium
6.7,4.0,4.6,0,3,97,0.37,Medium
6.1,5.0,4.8,4,3,78,0.43,Medium
8.4,6.7,8.9,1,5,99,0.56,Medium
9.3,7.8,5.3,1,2,94,0.39,Medium
5.8,1.0,8.7,5,2,87,0.7,High
9.5,5.4,4.9,1,4,100,0.47,Medium
5.8,3.6,5.3,3,4,77,0.46,Medium
6.3,7.2,7.7,3,3,60,0.47,Medium
8.2,3.1,5.6,5,1,100,0.59,Medium
7.7,3.4,9.5,6,4,84,0.77,High
6.3,3.6,6.2,6,4,95,0.59,Medium
8.0,4.6,7.2,3,5,87,0.59,Medium
8.1,4.3,10.0,1,0,74,0.62,Medium
8.4,5.8,6.4,7,5,96,0.63,Medium
5.4,3.8,6.6,4,3,59,0.51,Medium
7.5,7.9,7.5,3,2,100,0.47,Medium
8.3,3.6,5.8,4,0,97,0.55,Medium
8.9,7.9,7.4,6,4,100,0.6,Medium
6.6,7.7,6.3,6,4,100,0.48,Medium
7.2,5.5,8.7,4,2,100,0.6,Medium
8.1,6.4,5.8,3,5,100,0.49,Medium
8.5,5.8,5.6,4,0,92,0.49,Medium
8.9,5.9,6.4,3,3,85,0.53,Medium
7.0,5.5,10.0,6,3,87,0.7,High
6.3,5.9,5.0,0,0,89,0.3,Low
5.9,5.7,8.9,6,4,75,0.62,Medium
5.5,4.6,6.4,6,1,90,0.52,Medium
6.6,5.6,6.4,7,1,86,0.55,Medium
6.8,3.5,7.1,4,0,81,0.56,Medium
7.6,7.3,5.4,4,1,95,0.42,Medium
6.7,2.3,7.2,7,3,100,0.69,High
6.8,6.8,7.7,5,3,100,0.54,Medium
5.8,6.0,8.5,2,5,97,0.51,Medium
7.0,7.3,6.2,3,1,93,0.41,Medium
8.9,3.8,7.5,7,3,94,0.73,High
6.2,5.2,5.9,4,5,91,0.49,Medium
5.8,4.7,3.1,7,2,83,0.42,Medium
7.8,2.8,3.0,4,5,100,0.49,Medium
8.5,3.0,3.8,1,4,92,0.46,Medium
6.6,1.0,9.4,1,4,98,0.68,High
8.5,9.3,5.4,0,1,99,0.3,Low
4.1,4.4,6.2,4,2,73,0.43,Medium
7.3,5.0,6.0,0,0,92,0.4,Medium
6.9,2.0,6.9,0,2,98,0.52,Medium
7.5,5.3,5.2,7,2,58,0.54,Medium
7.5,4.3,8.0,2,4,96,0.58,Medium
7.2,1.0,10.0,5,0,76,0.78,High
5.5,3.0,6.3,0,4,89,0.44,Medium
9.4,9.7,2.9,2,1,80,0.26,Low
7.3,4.5,3.5,0,1,97,0.32,Low
5.4,4.5,9.3,5,3,100,0.62,Medium
4.7,1.1,9.7,3,1,70,0.65,Medium
11.0,2.8,9.9,3,3,100,0.82,High
7.1,5.5,5.9,7,5,100,0.58,Medium
6.8,6.5,9.0,3,1,72,0.54,Medium
7.5,3.5,7.3,2,5,90,0.58,Medium
8.0,5.4,7.9,1,1,96,0.51,Medium
7.6,9.0,8.5,5,3,77,0.54,Medium
6.2,4.7,7.1,5,1,67,0.54,Medium
6.0,7.0,8.3,7,3,90,0.58,Medium
8.4,5.1,9.6,1,0,83,0.59,Medium
8.1,4.8,8.8,4,3,97,0.66,Medium
7.9,5.7,7.6,7,3,99,0.65,Medium
8.2,6.7,6.5,2,4,95,0.48,Medium
5.4,9.4,4.8,5,3,67,0.31,Low
4.0,4.9,5.5,4,4,84,0.4,Medium
9.7,1.0,8.0,4,0,71,0.76,High
5.2,2.3,6.6,2,2,77,0.49,Medium
8.1,9.3,7.0,5,4,99,0.49,Medium
5.6,8.4,6.5,2,0,68,0.31,Low
7.7,7.1,4.8,5,5,93,0.46,Medium
4.0,7.0,6.8,0,5,97,0.31,Low
8.0,8.9,5.6,0,5,94,0.33,Low
7.2,3.4,5.9,3,1,88,0.51,Medium
4.9,3.6,9.9,1,0,77,0.54,Medium
4.5,1.0,7.2,3,5,100,0.58,Medium
7.9,2.3,5.8,4,5,92,0.62,Medium
6.1,6.3,7.5,4,5,95,0.52,Medium
8.6,2.7,4.5,3,5,99,0.55,Medium
6.5,3.4,6.5,0,3,100,0.46,Medium
9.7,3.2,10.0,4,0,69,0.78,High
6.9,2.4,3.0,0,5,98,0.38,Medium
5.7,2.5,5.3,2,5,100,0.47,Medium
8.0,2.5,3.9,7,4,100,0.6,Medium
10.3,5.6,7.6,6,1,98,0.69,High
5.1,6.1,5.4,1,5,98,0.33,Medium
7.5,2.9,2.9,2,4,97,0.42,Medium
8.9,3.4,8.6,3,5,93,0.71,High
8.3,6.8,6.9,1,2,100,0.45,Medium
9.2,3.2,10.0,7,2,81,0.85,High
4.6,8.5,6.5,2,2,100,0.3,Low
10.1,5.7,7.6,0,0,74,0.53,Medium
7.1,3.9,7.8,3,4,78,0.59,Medium
8.7,1.1,9.7,2,1,72,0.75,High
6.7,6.4,7.2,6,3,79,0.55,Medium
4.8,2.3,10.0,6,0,100,0.69,High
6.5,2.8,1.4,2,0,88,0.3,Low
5.4,2.6,4.8,6,2,67,0.51,Medium
4.9,7.3,2.8,5,5,96,0.29,Low
7.4,2.3,7.6,1,0,92,0.56,Medium
9.5,3.9,4.0,2,3,100,0.49,Medium
6.8,5.6,6.6,1,2,93,0.43,Medium
7.1,5.3,6.1,5,2,99,0.52,Medium
7.4,6.7,5.8,2,5,74,0.43,Medium
6.1,3.7,7.1,5,3,100,0.58,Medium
7.8,9.3,3.8,6,1,95,0.36,Medium
4.3,1.0,6.3,1,3,86,0.47,Medium
7.0,5.9,5.4,6,5,89,0.52,Medium
9.2,3.1,3.5,0,3,72,0.43,Medium
6.0,2.8,7.2,3,0,87,0.53,Medium
7.4,3.0,8.5,2,0,90,0.6,Medium
9.5,4.8,4.5,0,5,99,0.45,Medium
8.6,1.0,6.9,5,0,100,0.7,High
7.1,3.5,8.8,2,2,92,0.61,Medium
5.2,6.6,6.2,4,0,90,0.39,Medium
5.9,8.6,4.7,2,4,75,0.28,Low
5.9,6.2,5.9,7,3,99,0.5,Medium
6.4,4.0,8.7,0,0,72,0.5,Medium
7.2,3.1,6.0,3,5,89,0.56,Medium
5.1,6.3,8.6,2,3,99,0.46,Medium
4.8,7.1,5.5,0,2,78,0.25,Low
8.0,4.1,8.4,0,3,60,0.56,Medium
5.4,7.8,7.2,4,1,98,0.41,Medium
6.7,7.8,2.8,4,5,84,0.31,Low
4.5,4.4,7.2,5,4,85,0.52,Medium
8.9,9.3,8.7,0,2,100,0.45,Medium
4.0,5.1,9.1,5,0,100,0.53,Medium
7.6,1.8,7.1,3,2,91,0.63,Medium
6.9,4.2,8.3,7,3,78,0.69,High
5.6,8.8,9.7,3,5,100,0.49,Medium
7.2,4.6,8.3,0,5,94,0.53,Medium
7.9,1.9,5.4,2,4,96,0.56,Medium
5.2,4.5,3.8,1,2,80,0.29,Low
6.5,7.3,4.8,4,3,79,0.38,Medium
8.6,8.9,6.6,2,5,95,0.44,Medium
6.5,6.4,7.0,6,2,97,0.53,Medium
7.2,5.1,7.0,7,0,87,0.6,Medium
6.8,1.8,7.3,5,2,100,0.66,Medium
8.0,3.5,7.5,5,5,100,0.68,High
4.9,2.8,9.6,0,0,78,0.52,Medium
7.4,4.1,8.4,3,0,72,0.59,Medium
6.9,5.1,6.3,4,1,90,0.5,Medium
7.0,1.0,6.7,5,2,84,0.66,Medium
4.8,5.5,5.5,1,3,66,0.33,Low
4.7,7.8,5.2,3,3,62,0.3,Low
8.3,7.5,5.4,2,0,100,0.38,Medium
5.6,2.1,9.9,7,4,100,0.78,High
6.5,8.7,4.4,1,0,95,0.23,Low
5.2,4.2,6.5,1,4,93,0.43,Medium
6.8,3.6,7.6,4,1,77,0.59,Medium
6.9,5.2,6.5,6,3,100,0.56,Medium
6.7,6.8,8.2,4,3,75,0.53,Medium
6.9,3.0,8.3,7,4,100,0.73,High
6.5,2.8,9.8,6,1,100,0.73,High
7.0,2.6,6.7,6,4,100,0.66,Medium
6.7,5.7,3.7,2,3,100,0.34,Medium
8.0,8.6,6.8,2,2,82,0.41,Medium
8.3,6.8,4.8,7,3,97,0.52,Medium
8.1,5.8,6.9,0,4,73,0.47,Medium
7.4,5.3,5.9,1,1,100,0.42,Medium
9.2,3.8,8.9,3,2,92,0.69,High
9.6,7.0,9.4,6,2,86,0.71,High
7.0,5.5,8.2,4,1,69,0.56,Medium
5.0,3.2,8.2,2,4,87,0.54,Medium
8.3,4.0,5.4,6,2,100,0.59,Medium
8.5,1.0,7.5,1,0,98,0.63,Medium
6.3,2.2,7.0,0,0,78,0.48,Medium
7.4,1.0,6.7,3,3,94,0.63,Medium
5.3,3.1,6.2,4,1,86,0.5,Medium
5.7,8.2,8.8,3,3,100,0.46,Medium
7.6,1.3,5.3,3,2,81,0.57,Medium
8.5,5.6,5.7,1,5,100,0.47,Medium
5.9,3.6,9.0,0,0,88,0.51,Medium
5.3,4.3,9.9,1,0,100,0.53,Medium
8.0,8.0,5.6,3,1,74,0.4,Medium
9.5,7.9,7.9,5,3,83,0.6,Medium
7.2,4.1,8.6,7,3,92,0.71,High
7.4,3.0,8.8,1,2,95,0.61,Medium
5.9,3.9,5.6,6,4,100,0.54,Medium
8.7,4.3,4.9,1,5,99,0.48,Medium
5.4,1.0,7.1,3,3,95,0.59,Medium
7.0,7.6,3.1,2,2,100,0.26,Low
8.0,5.7,8.2,2,5,100,0.57,Medium
8.0,8.2,6.0,6,3,90,0.5,Medium
7.6,8.6,6.4,6,4,93,0.5,Medium
9.4,5.2,8.6,3,1,49,0.64,Medium
7.2,4.2,5.4,3,2,100,0.48,Medium
5.6,5.3,8.9,0,1,71,0.46,Medium
8.4,3.7,6.7,5,5,81,0.65,Medium
6.9,5.0,7.6,6,2,90,0.61,Medium
7.2,6.3,5.2,7,5,98,0.53,Medium
8.4,1.0,3.2,2,5,93,0.52,Medium
5.7,1.0,7.5,1,2,100,0.56,Medium
8.7,4.1,4.8,4,3,95,0.54,Medium
7.0,1.8,5.7,4,0,92,0.56,Medium
9.4,6.4,7.4,2,4,83,0.56,Medium
7.1,3.6,10.0,7,3,99,0.78,High
5.6,3.4,5.7,7,3,83,0.56,Medium
7.4,5.9,3.7,5,5,100,0.44,Medium
8.6,4.3,4.5,7,2,100,0.58,Medium
7.1,4.5,8.0,0,0,100,0.48,Medium
6.9,3.8,7.0,4,0,67,0.55,Medium
6.0,5.4,10.0,0,0,99,0.5,Medium
6.4,6.6,8.0,7,3,100,0.59,Medium
7.0,7.1,7.0,7,2,81,0.55,Medium
5.4,3.7,7.8,0,1,89,0.45,Medium
7.0,7.1,2.9,3,1,73,0.28,Low
5.4,6.5,7.3,5,4,81,0.5,Medium
6.9,7.2,7.9,4,2,72,0.51,Medium
6.9,5.4,8.1,6,0,85,0.6,Medium
8.8,1.5,10.0,0,1,73,0.71,High
9.1,4.6,6.6,5,4,77,0.64,Medium
7.6,4.8,7.3,5,4,86,0.61,Medium
5.0,4.2,9.8,6,1,75,0.65,Medium
5.3,2.4,5.8,7,0,100,0.56,Medium
6.1,6.7,9.4,7,2,100,0.63,Medium
7.0,3.1,9.0,3,0,67,0.63,Medium
7.9,7.4,6.9,3,0,66,0.46,Medium
10.1,4.2,8.7,5,4,83,0.77,High
7.5,4.7,7.3,0,0,100,0.46,Medium
5.6,4.2,5.4,2,3,100,0.41,Medium
5.7,6.0,10.0,1,4,83,0.53,Medium
8.1,6.1,9.7,0,5,92,0.58,Medium
8.4,5.5,9.8,5,0,85,0.69,High
8.7,4.2,5.6,5,0,93,0.57,Medium
4.4,5.9,4.6,7,5,94,0.43,Medium
7.1,3.5,6.6,0,3,100,0.48,Medium
5.0,7.0,5.6,6,4,72,0.43,Medium
8.5,6.3,8.5,2,0,100,0.54,Medium
5.6,4.8,10.0,5,1,100,0.63,Medium
8.8,4.8,5.9,0,4,98,0.48,Medium
6.3,5.0,4.9,6,2,100,0.48,Medium
5.9,2.1,5.1,6,0,86,0.54,Medium
6.9,7.2,2.1,2,5,84,0.25,Low
7.5,5.0,9.3,7,2,100,0.72,High
6.3,3.8,3.4,4,5,85,0.43,Medium
6.1,8.4,5.2,2,5,73,0.32,Low
7.5,7.1,7.9,6,5,98,0.6,Medium
8.0,3.7,7.7,6,2,73,0.68,High
7.2,7.7,7.5,2,4,89,0.46,Medium
4.0,5.8,7.3,7,5,89,0.53,Medium
7.9,7.3,2.4,0,4,97,0.24,Low
5.4,2.0,8.6,5,0,68,0.64,Medium
6.6,3.5,5.6,0,1,99,0.41,Medium
8.8,3.2,5.3,7,5,98,0.67,High
6.6,4.6,5.7,5,5,93,0.53,Medium
6.3,6.1,10.0,0,1,88,0.5,Medium
8.0,6.0,7.0,7,0,100,0.6,Medium
5.8,2.6,9.5,1,3,96,0.6,Medium
6.8,4.7,5.0,3,3,100,0.44,Medium
7.9,6.7,7.7,5,4,87,0.59,Medium
5.7,5.0,6.3,3,5,96,0.47,Medium
6.5,7.3,6.0,0,3,94,0.33,Low
7.9,6.4,10.0,0,1,61,0.54,Medium
6.4,8.4,4.9,2,4,66,0.31,Low
9.1,7.2,6.4,3,4,100,0.51,Medium
8.5,5.6,7.3,1,0,89,0.49,Medium
4.0,2.7,3.6,0,5,99,0.3,Low
5.1,5.0,5.0,4,1,86,0.39,Medium
5.2,2.7,9.0,2,5,90,0.6,Medium
6.1,7.7,6.5,3,0,98,0.37,Medium
6.0,4.0,7.3,2,0,100,0.48,Medium
5.4,4.9,7.3,2,4,96,0.47,Medium
5.3,1.3,5.6,1,0,79,0.44,Medium
7.0,6.7,4.0,5,0,93,0.38,Medium
9.8,4.1,5.7,4,1,91,0.59,Medium
6.3,6.6,9.0,4,4,86,0.57,Medium
8.3,6.6,7.8,7,3,89,0.65,Medium
7.8,3.2,7.7,6,3,100,0.7,High
5.4,7.2,7.3,4,5,75,0.46,Medium
9.0,3.5,7.3,5,5,90,0.7,High
10.0,4.0,5.5,3,3,73,0.58,Medium
7.2,6.1,7.9,7,3,76,0.63,Medium
7.7,5.4,6.3,0,3,80,0.43,Medium
7.0,8.9,9.9,0,1,53,0.44,Medium
5.3,2.6,5.2,4,3,99,0.49,Medium
7.2,8.3,4.4,6,2,92,0.4,Medium
4.5,5.8,8.5,6,2,72,0.54,Medium
7.6,4.0,8.7,4,2,84,0.65,Medium
8.0,7.7,5.6,7,5,99,0.53,Medium
5.7,1.0,2.2,1,5,89,0.37,Medium
8.0,4.3,7.3,0,5,93,0.53,Medium
9.3,6.9,8.7,6,5,100,0.7,High
8.2,2.7,6.5,0,2,97,0.52,Medium
6.8,4.1,7.7,5,4,79,0.62,Medium
6.8,6.2,4.4,0,3,91,0.31,Low
7.4,4.2,9.3,4,3,100,0.67,High
7.0,6.4,6.9,3,3,94,0.48,Medium
7.3,5.1,10.0,7,3,88,0.74,High
9.2,5.2,7.7,6,2,73,0.68,High
6.7,2.9,5.1,5,3,100,0.54,Medium
8.5,5.1,9.0,1,1,89,0.58,Medium
6.1,5.4,7.0,2,5,98,0.47,Medium
6.4,2.4,7.6,5,0,97,0.62,Medium
8.7,5.6,7.4,2,2,93,0.54,Medium
7.7,6.6,7.3,1,3,67,0.46,Medium
8.0,3.0,9.1,7,4,85,0.8,High
